0,0.617283951,0.25,0.441176471,0.25,0.275862069,0.117647059,0.352216749,0.349693252,0.426470588,0.680327869,0.805194805,0.588709677,0.85013624,0.25203252,0.216718266,0.463768116,1,0
1,0.790123457,0.205882353,0.5,0.283333333,0.413793103,0.058823529,0.541871921,0.601226994,0.735294118,0.614754098,0.564935065,0.596774194,0.634877384,0.292682927,0.421052632,0.449275362,1,1
1,0.592592593,0.352941176,0.411764706,0.383333333,0.482758621,0.117647059,0.719704433,0.736196319,0.717647059,0.727868852,0.272727273,0.688709677,0.659400545,0.25203252,0.415479876,0.342028986,0.769230769,1
1,0.864197531,0.352941176,0.50147451,0.381705,0.551724138,0.117647059,0.692118227,0.521472393,0.176470588,0.270491803,0.876623377,0.177419355,0.152588556,0.601626016,0.083591331,0.260869565,0.8647,0
1,0.839506173,0.720588235,0.558823529,1,0.413793103,0.117647059,0.391625616,0.245398773,0,0.483606557,0.701298701,0.330645161,0.558583106,0.853658537,0.510835913,0.333333333,1,0
0,0.617283951,0.294117647,0.62745098,0.333333333,0.379310345,0.117647059,0.568965517,0.503067485,0.397058824,0.836065574,0.272727273,0.725806452,0.885558583,0.260162602,0.160990712,0.231884058,1,1
0,0.617283951,0.514705882,0.529411765,0.383333333,0.275862069,0.117647059,0.374384236,0.411042945,0.573529412,0.795081967,0.441558442,0.733870968,0.991825613,0.349593496,0.27244582,0.362318841,0.923076923,1
1,0.790123457,0.426470588,0.764705882,0.583333333,0.448275862,0.117647059,0.620689655,0.717791411,0.882352941,0.508196721,0.071428571,0.516129032,0.460490463,0.260162602,0.305263158,0.304347826,0.769230769,0
0,0.87654321,0.338235294,0.803921569,0.216666667,0.413793103,0.117647059,0.283251232,0.331288344,0.558823529,0.382513661,0.350649351,0.338709677,0.490463215,0.829268293,0.312693498,0.231884058,0.923076923,0
1,0.666666667,0.455882353,0.676470588,0.066666667,0.517241379,0.117647059,0.654187192,0.656441718,0.641176471,0.761202186,0.331168831,0.716129032,0.740599455,0.165853659,0.280495356,0.330434783,0.923076923,0
1,0.296296296,1,0.421568627,0.383333333,1,0.117647059,0.560098522,0.539877301,0.597058824,0.672131148,0.312987013,0.611290323,0.709536785,0.222764228,0.405572755,0.460869565,0.846153846,1
1,0.962962963,0.161764706,0.509803922,0.066666667,0.551724138,1,0.472906404,0.625766871,1,0.081967213,0,0.088709677,0,0.87804878,0.392102477,0.695652174,0.615384615,0
1,0.716049383,0.205882353,0.745098039,0.333333333,0.482758621,0.117647059,0.623152709,0.63803681,0.661764706,0.75136612,0.435064935,0.709677419,0.746594005,0.170731707,0.557275542,0.405797101,1,1
1,0.654320988,0.867647059,0.745098039,0.333333333,0.517241379,0.058823529,0.778325123,0.791411043,0.720588235,0.606557377,0.415584416,0.580645161,0.495912807,0.008130081,0.263157895,0.536231884,0.846153846,1
1,0.308641975,0.573529412,0.411764706,0.4,0.75862069,0.117647059,0.44679803,0.474846626,0.573529412,0.606010929,0.312987013,0.55,0.681743869,0.234146341,0.440247678,0.498550725,1,1
1,0.827160494,0.558823529,0.656862745,0.316666667,0.275862069,0.117647059,0.908866995,0.791411043,0.455882353,0.306010929,0.24025974,0.25,0.122615804,0.162601626,0.185758514,0.173913043,0.923076923,0
1,0.518518519,0.838235294,0.607843137,0.5,0.379310345,0.117647059,0.647783251,0.680981595,0.720588235,0.666666667,0.402597403,0.637096774,0.632152589,0.365853659,0.613003096,0.550724638,1,1
1,0.555555556,0.470588235,0.343137255,0.366666667,0.482758621,0.117647059,0.783251232,0.773006135,0.764705882,0.72568306,0.293506494,0.688709677,0.622888283,0.133333333,0.475541796,0.330434783,0.938461538,1
1,0.703703704,0.279411765,0.411764706,0.266666667,0.517241379,0.235294118,0.911330049,0.901840491,0.720588235,0.743169399,0.396103896,0.717741935,0.57493188,0.284552846,0.018575851,0.623188406,0.384615385,0
0,0.851851852,0.897058824,0.549019608,0.416666667,0.448275862,0,0.773399015,0.754601227,0.632352941,0.833333333,0.512987013,0.782258065,0.746594005,0.18699187,0.517027864,0.289855072,0.923076923,0
1,0.518518519,0.323529412,0.617647059,0.5,0.413793103,0.117647059,0.71182266,0.779141104,0.838235294,0.715846995,0.818181818,0.717741935,0.651226158,0.138211382,0.424148607,0.144927536,0.846153846,0
0,0.641975309,0.617647059,0.68627451,0.583333333,0.448275862,0,0,0,0.132352941,0.426229508,0.545454545,0.306451613,0.771117166,0.772357724,0.922600619,0.376811594,0.923076923,0
0,0.790123457,0.426470588,0.637254902,0.466666667,0.517241379,0.176470588,0.551724138,0.601226994,0.720588235,0.631147541,0.220779221,0.60483871,0.648501362,0.195121951,0.092879257,0.47826087,0.846153846,0
0,0.851851852,0.779411765,1,0.983333333,0.586206897,0.117647059,0.761083744,0.803680982,0.794117647,0.576502732,0.474025974,0.564516129,0.471389646,0.18699187,0.222910217,0.057971014,0.846153846,0
1,0.62962963,0.397058824,0.284313725,0.2,0.379310345,0.117647059,0.487684729,0.558282209,0.75,0.587431694,0.266233766,0.564516129,0.632152589,0.243902439,0.334365325,0.405797101,0.923076923,1
0,1,0.485294118,0.490196078,0.366666667,0.448275862,0.117647059,0.756157635,0.834355828,0.882352941,0.699453552,0.383116883,0.709677419,0.607629428,0.105691057,0.300309598,0.304347826,1,0
1,0.481481481,0.547058824,0.445098039,0.486666667,0.462068966,0.094117647,0.71182266,0.803680982,0.897058824,0.683060109,0.435064935,0.693548387,0.615803815,0.154471545,0.551083591,0.449275362,0.907692308,1
1,0.641975309,0.470588235,0.421568627,0.2,0.517241379,0.117647059,0.881773399,0.773006135,0.455882353,0.846994536,0.272727273,0.75,0.70027248,0.06504065,0.569659443,0.130434783,0.769230769,1
1,0.358024691,0.632352941,0.401960784,0.416666667,0.448275862,0.117647059,0.600985222,0.650306748,0.735294118,0.666666667,0.331168831,0.64516129,0.659400545,0.138211382,0.452012384,0.405797101,1,1
1,0.185185185,0.485294118,0.431372549,0.533333333,0.413793103,0.117647059,0.238916256,0.282208589,0.514705882,0.521857923,0.324675325,0.459677419,0.719346049,0.203252033,0.247678019,0.47826087,0.969230769,1
1,0.49382716,0.411764706,0.382352941,0.316666667,0.482758621,0.117647059,0.554187192,0.607361963,0.735294118,0.617486339,0.266233766,0.596774194,0.629427793,0.276422764,0.492260062,0.260869565,1,1
1,0.716049383,0.588235294,0,0.15,0.310344828,0.294117647,0.667487685,0.63190184,0.544117647,0.232240437,0.324675325,0.185483871,0.117166213,0.390243902,0.392102477,1,0,0
1,0.765432099,0.75,0.588235294,0.333333333,0.310344828,0.117647059,0.948275862,0.914110429,0.676470588,0.319672131,0.558441558,0.290322581,0.122615804,0.219512195,0.080495356,0.579710145,0.615384615,0
1,0.728395062,0.426470588,0.621568627,0.343333333,0.524137931,0.164705882,0.862068966,0.711656442,0.338235294,0.846994536,0.467532468,0.725806452,0.711171662,0.243902439,0.114551084,0.202898551,0.907692308,0
0,0.75308642,0.514705882,0.629411765,0.47,0.4,0.117647059,0.667487685,0.641717791,0.567647059,0.657923497,0.468831169,0.593548387,0.626158038,0.372357724,0.351702786,0.368115942,0.861538462,0
1,0.543209877,0.470588235,0.421568627,0.3,0.413793103,0.117647059,0.866995074,0.766871166,0.470588235,0.745901639,0.441558442,0.661290323,0.599455041,0,0.606811146,0.289855072,0.923076923,1
1,0.802469136,0.617647059,0.637254902,0.25,0.379310345,0.235294118,0.697044335,0.803680982,0.941176471,0.775956284,0.454545455,0.798387097,0.727520436,0.170731707,0.421052632,0.347826087,0.923076923,0
0,0.617283951,0.388235294,0.456862745,0.413333333,0.448275862,0.117647059,0.783251232,0.828220859,0.808823529,0.93442623,0.116883117,0.927419355,0.85013624,0.170731707,0.229102167,0.391304348,0.907692308,0
0,0.827160494,0.558823529,0.660784314,0.6,0.537931034,0.117647059,0.751231527,0.858895706,0.970588235,0.543715847,0.519480519,0.564516129,0.438692098,0.284552846,0.328173375,0.246376812,0.8,0
